1000,10,100,9,0.532392,-O0,50
1000,10,100,10,0.53699,-O0,50
1000,10,100,11,0.538571,-O0,50
1000,10,100,12,0.533701,-O0,50
1000,10,100,13,0.530978,-O0,50
1000,10,100,14,0.530315,-O0,50
1000,10,100,15,0.534978,-O0,50
1000,10,100,16,0.535037,-O0,50
1000,10,100,17,0.531752,-O0,50
1000,10,100,18,0.537765,-O0,50
1000,10,100,19,0.534747,-O0,50
1000,10,100,20,0.534483,-O0,50
1000,10,100,21,0.529426,-O0,50
1000,10,100,22,0.551677,-O0,50
1000,10,100,23,0.532543,-O0,50
1000,10,100,24,0.532661,-O0,50
1000,10,100,25,0.532079,-O0,50
1000,10,100,26,0.53149,-O0,50
1000,10,100,27,0.528672,-O0,50
1000,10,100,28,0.52976,-O0,50
1000,10,100,29,0.53256,-O0,50
1000,10,100,30,0.530345,-O0,50
1000,10,100,31,0.545282,-O0,50
1000,10,100,32,0.532004,-O0,50
1000,10,100,33,0.52851,-O0,50
1000,10,100,34,0.532129,-O0,50
1000,10,100,35,0.534136,-O0,50
1000,10,100,36,0.531595,-O0,50
1000,10,100,37,0.532921,-O0,50
1000,10,100,38,0.527321,-O0,50
1000,10,100,39,0.530564,-O0,50
1000,10,100,40,0.5331,-O0,50
1000,10,100,41,0.531371,-O0,50
1000,10,100,42,0.532987,-O0,50
1000,10,100,43,0.536082,-O0,50
1000,10,100,44,0.533467,-O0,50
1000,10,100,45,0.531186,-O0,50
1000,10,100,46,0.537254,-O0,50
1000,10,100,47,0.530407,-O0,50
1000,10,100,48,0.529508,-O0,50
1000,10,100,49,0.531593,-O0,50
2000,10,100,0,2.03708,-O0,50
2000,10,100,1,2.02081,-O0,50
2000,10,100,2,2.05553,-O0,50
2000,10,100,3,1.96548,-O0,50
2000,10,100,4,1.96562,-O0,50
2000,10,100,5,1.9801,-O0,50
2000,10,100,6,1.97683,-O0,50
2000,10,100,7,1.98269,-O0,50
2000,10,100,8,1.95463,-O0,50
2000,10,100,9,1.94439,-O0,50
2000,10,100,10,1.95555,-O0,50
2000,10,100,11,1.95094,-O0,50
2000,10,100,12,1.9846,-O0,50
2000,10,100,13,1.99011,-O0,50
2000,10,100,14,1.95579,-O0,50
2000,10,100,15,1.97588,-O0,50
2000,10,100,16,1.96759,-O0,50
2000,10,100,17,1.98526,-O0,50
2000,10,100,18,1.9932,-O0,50
2000,10,100,19,1.98162,-O0,50
2000,10,100,20,1.97452,-O0,50
2000,10,100,21,1.99132,-O0,50
2000,10,100,22,1.98227,-O0,50
2000,10,100,23,2.01709,-O0,50
2000,10,100,24,1.98857,-O0,50
2000,10,100,25,2.01036,-O0,50
2000,10,100,26,1.96157,-O0,50
2000,10,100,27,2.01846,-O0,50
2000,10,100,28,2.02938,-O0,50
2000,10,100,29,2.01523,-O0,50
2000,10,100,30,2.01267,-O0,50
2000,10,100,31,2.00194,-O0,50
2000,10,100,32,2.04558,-O0,50
2000,10,100,33,1.99889,-O0,50
2000,10,100,34,1.99694,-O0,50
2000,10,100,35,2.02137,-O0,50
2000,10,100,36,2.02312,-O0,50
2000,10,100,37,2.01929,-O0,50
2000,10,100,38,2.01764,-O0,50
2000,10,100,39,2.00942,-O0,50
2000,10,100,40,2.03138,-O0,50
2000,10,100,41,2.04304,-O0,50
2000,10,100,42,2.06438,-O0,50
2000,10,100,43,2.0168,-O0,50
2000,10,100,44,2.05918,-O0,50
2000,10,100,45,2.02156,-O0,50
2000,10,100,46,2.02192,-O0,50
2000,10,100,47,2.06084,-O0,50
2000,10,100,48,2.09944,-O0,50
2000,10,100,49,2.14163,-O0,50
3000,10,100,0,4.48869,-O0,50
3000,10,100,1,4.43487,-O0,50
3000,10,100,2,4.45305,-O0,50
3000,10,100,3,4.5991,-O0,50
3000,10,100,4,4.53362,-O0,50
3000,10,100,5,4.60276,-O0,50
3000,10,100,6,4.57156,-O0,50
3000,10,100,7,4.72288,-O0,50
3000,10,100,8,4.60672,-O0,50
3000,10,100,9,4.70754,-O0,50
3000,10,100,10,4.59876,-O0,50
3000,10,100,11,4.67178,-O0,50
3000,10,100,12,4.64602,-O0,50
3000,10,100,13,4.66775,-O0,50
3000,10,100,14,4.67218,-O0,50
3000,10,100,15,4.65857,-O0,50
3000,10,100,16,4.68322,-O0,50
3000,10,100,17,4.64027,-O0,50
3000,10,100,18,4.68375,-O0,50
3000,10,100,19,4.65254,-O0,50
3000,10,100,20,4.6094,-O0,50
3000,10,100,21,4.65799,-O0,50
3000,10,100,22,4.6774,-O0,50
3000,10,100,23,4.63194,-O0,50
3000,10,100,24,4.7849,-O0,50
3000,10,100,25,4.79617,-O0,50
3000,10,100,26,4.81723,-O0,50
3000,10,100,27,4.85367,-O0,50
3000,10,100,28,4.82811,-O0,50
